stationname	date	rides
286003	O'Hare Airport	2015-12-09	9765
286285	O'Hare Airport	2017-06-28	11247
286340	O'Hare Airport	2015-10-24	10369
286558	O'Hare Airport	2005-08-27	7416
286660	O'Hare Airport	2005-05-27	13295
286958	O'Hare Airport	2016-10-26	10685
287017	O'Hare Airport	2016-03-18	11315
287213	O'Hare Airport	2008-05-05	9315
287227	O'Hare Airport	2014-12-13	7661
287441	O'Hare Airport	2016-08-09	11667
287736	O'Hare Airport	2001-08-27	9875
287879	O'Hare Airport	2014-12-25	6542
287919	O'Hare Airport	2003-03-02	6631
288270	O'Hare Airport	2017-01-27	9742
288361	O'Hare Airport	2007-07-18	9395
288806	O'Hare Airport	2012-10-06	11442
288887	O'Hare Airport	2007-01-10	8349
289100	O'Hare Airport	2006-11-12	8571
289245	O'Hare Airport	2017-04-10	10310
289534	O'Hare Airport	2009-01-03	6796
290002	O'Hare Airport	2011-04-12	8414
290168	O'Hare Airport	2017-10-20	14853
290543	O'Hare Airport	2013-03-12	8209
290967	O'Hare Airport	2012-09-24	10496
291178	O'Hare Airport	2016-02-12	10801
291494	O'Hare Airport	2013-03-03	7711
291639	O'Hare Airport	2010-07-07	8609
291843	O'Hare Airport	2013-01-30	7328
291941	O'Hare Airport	2011-06-11	8870
292049	O'Hare Airport	2003-10-31	8883
292276	O'Hare Airport	2007-10-13	7430
292347	O'Hare Airport	2014-12-30	10708
292648	O'Hare Airport	2008-01-23	6961
292842	O'Hare Airport	2014-10-13	11047
293031	O'Hare Airport	2008-08-19	9266
293075	O'Hare Airport	2013-12-14	7393
293148	O'Hare Airport	2013-10-14	10782
293409	O'Hare Airport	2004-05-23	7995
293915	O'Hare Airport	2004-11-06	7151
293934	O'Hare Airport	2010-10-01	10752
294043	O'Hare Airport	2001-02-26	8662
294120	O'Hare Airport	2005-04-02	6386
294477	O'Hare Airport	2003-02-18	7886
294638	O'Hare Airport	2004-10-31	7382
294695	O'Hare Airport	2004-03-28	7671
294868	O'Hare Airport	2009-01-18	5804
294987	O'Hare Airport	2005-10-22	7733
295011	O'Hare Airport	2007-09-19	8932
295137	O'Hare Airport	2003-01-16	7160
295817	O'Hare Airport	2011-09-10	8370
295934	O'Hare Airport	2005-10-20	10569
296156	O'Hare Airport	2015-09-30	11991
296168	O'Hare Airport	2003-04-29	7124
296504	O'Hare Airport	2009-07-22	8219
296592	O'Hare Airport	2015-04-23	11802
296798	O'Hare Airport	2003-02-08	5372
296856	O'Hare Airport	2002-07-27	6985
297025	O'Hare Airport	2006-05-26	13347
297077	O'Hare Airport	2008-08-17	9304
297102	O'Hare Airport	2012-05-13	9038
297149	O'Hare Airport	2011-06-08	9759
297599	O'Hare Airport	2011-06-18	8685
297750	O'Hare Airport	2005-01-19	7266
297751	O'Hare Airport	2007-04-02	9920
297809	O'Hare Airport	2001-06-23	8240
297825	O'Hare Airport	2008-07-22	0
297870	O'Hare Airport	2014-08-28	11405
297882	O'Hare Airport	2006-09-29	11765
297971	O'Hare Airport	2007-03-25	9548
298259	O'Hare Airport	2011-03-16	8139
298715	O'Hare Airport	2001-04-28	6486
298844	O'Hare Airport	2017-01-08	7813
298903	O'Hare Airport	2015-04-16	13070
299037	O'Hare Airport	2004-02-19	7485
299450	O'Hare Airport	2005-04-26	8362
299871	O'Hare Airport	2009-12-21	7838
299943	O'Hare Airport	2005-10-30	7972
300120	O'Hare Airport	2012-03-27	8687
300146	O'Hare Airport	2002-10-04	9538
300194	O'Hare Airport	2005-04-07	9787
300267	O'Hare Airport	2010-08-31	8044
300329	O'Hare Airport	2011-09-28	8767
300350	O'Hare Airport	2012-11-30	10761
300623	O'Hare Airport	2007-04-25	8451
300667	O'Hare Airport	2001-10-06	6833
300779	O'Hare Airport	2001-05-09	8176
300908	O'Hare Airport	2002-04-09	7231
300920	O'Hare Airport	2011-08-06	10273
300975	O'Hare Airport	2010-02-13	6073
301105	O'Hare Airport	2009-06-08	8642
301486	O'Hare Airport	2016-07-19	11714
301512	O'Hare Airport	2008-02-03	5872
301524	O'Hare Airport	2010-08-13	10822
301783	O'Hare Airport	2015-10-27	10672
301862	O'Hare Airport	2013-08-05	10938
302175	O'Hare Airport	2005-08-15	10494
302282	O'Hare Airport	2006-08-15	9557
302444	O'Hare Airport	2010-02-06	5186
302539	O'Hare Airport	2007-05-13	8586
302560	O'Hare Airport	2010-07-30	11457
302579	O'Hare Airport	2010-09-25	8107
302682	O'Hare Airport	2010-06-09	8919
303151	O'Hare Airport	2012-04-05	10089
303244	O'Hare Airport	2008-12-01	11285
303497	O'Hare Airport	2005-01-04	7976
303591	O'Hare Airport	2011-12-18	7591
303657	O'Hare Airport	2008-02-10	5952
303680	O'Hare Airport	2002-04-18	8140
303858	O'Hare Airport	2013-01-12	7165
303906	O'Hare Airport	2001-09-15	5743
304097	O'Hare Airport	2002-07-31	8502
304195	O'Hare Airport	2002-02-23	5482
304303	O'Hare Airport	2012-02-01	7099
304397	O'Hare Airport	2003-05-27	9095
304419	O'Hare Airport	2014-07-12	9081
304880	O'Hare Airport	2009-09-06	7369
305144	O'Hare Airport	2011-03-17	9034
305182	O'Hare Airport	2003-05-10	5801
305232	O'Hare Airport	2012-05-07	11223
305296	O'Hare Airport	2008-12-31	7437
305340	O'Hare Airport	2013-08-28	9735
305611	O'Hare Airport	2008-02-25	7871
305625	O'Hare Airport	2012-11-05	9640
306144	O'Hare Airport	2001-12-10	7310
306184	O'Hare Airport	2015-12-06	8926
306245	O'Hare Airport	2017-04-07	11979
306362	O'Hare Airport	2006-09-13	9585
306446	O'Hare Airport	2016-04-19	10370
306581	O'Hare Airport	2014-09-24	10029
306766	O'Hare Airport	2001-11-06	6529
306789	O'Hare Airport	2007-01-13	7576
306995	O'Hare Airport	2005-11-12	7280
307130	O'Hare Airport	2001-01-12	8674
307148	O'Hare Airport	2003-01-08	7151
307448	O'Hare Airport	2001-08-05	8495
307584	O'Hare Airport	2013-03-29	9869
307715	O'Hare Airport	2011-04-23	7324
308051	O'Hare Airport	2009-04-21	7536
308305	O'Hare Airport	2012-01-23	8774
308540	O'Hare Airport	2006-03-11	7249
308763	O'Hare Airport	2015-08-18	11951
308855	O'Hare Airport	2014-04-06	7810
309248	O'Hare Airport	2014-01-29	7312
309806	O'Hare Airport	2016-09-17	10490
309998	O'Hare Airport	2002-10-21	9367
310124	O'Hare Airport	2003-03-22	6089
310424	O'Hare Airport	2004-02-24	7090
310460	O'Hare Airport	2015-12-11	11939
310489	O'Hare Airport	2006-12-03	7039
310661	O'Hare Airport	2010-10-18	9973
310711	O'Hare Airport	2015-01-24	7379
310871	O'Hare Airport	2009-08-15	7820
310906	O'Hare Airport	2007-07-27	11115
311088	O'Hare Airport	2012-02-24	9015
311534	O'Hare Airport	2004-12-10	9494
311836	O'Hare Airport	2009-04-09	8955
312028	O'Hare Airport	2005-06-10	13245
312126	O'Hare Airport	2004-12-23	7750
312146	O'Hare Airport	2010-07-08	9126
312197	O'Hare Airport	2007-06-04	9551
312377	O'Hare Airport	2010-08-17	9193
312472	O'Hare Airport	2012-03-25	9770
313008	O'Hare Airport	2015-08-20	13491
313009	O'Hare Airport	2002-11-06	7864
313035	O'Hare Airport	2016-08-16	11903
313084	O'Hare Airport	2007-04-08	8586
313294	O'Hare Airport	2005-03-11	9746
313322	O'Hare Airport	2011-10-15	9143
313481	O'Hare Airport	2015-08-23	12077
313541	O'Hare Airport	2011-12-01	9082
313596	O'Hare Airport	2001-11-25	11550
313914	O'Hare Airport	2011-10-05	8933
313974	O'Hare Airport	2016-07-15	14894
313976	O'Hare Airport	2012-10-14	9175
314011	O'Hare Airport	2003-01-31	7297
314032	O'Hare Airport	2011-12-07	8038
314049	O'Hare Airport	2009-05-05	7754
314735	O'Hare Airport	2016-01-14	9743
314772	O'Hare Airport	2004-02-27	8443
314843	O'Hare Airport	2006-12-14	9385
314922	O'Hare Airport	2006-09-26	9037
315287	O'Hare Airport	2014-02-02	6954
315343	O'Hare Airport	2006-11-25	10300
315478	O'Hare Airport	2010-01-25	7325
315709	O'Hare Airport	2001-10-05	10778
315830	O'Hare Airport	2016-10-30	10610
315894	O'Hare Airport	2013-04-28	8999
316041	O'Hare Airport	2002-06-14	9178
316309	O'Hare Airport	2015-02-26	9863
316454	O'Hare Airport	2015-05-07	12080
316606	O'Hare Airport	2015-04-21	10685
316804	O'Hare Airport	2004-12-17	9103
317053	O'Hare Airport	2005-02-18	9502
317185	O'Hare Airport	2010-02-23	6883
317238	O'Hare Airport	2012-12-25	6892
317316	O'Hare Airport	2008-03-21	9177
317819	O'Hare Airport	2012-02-07	7223
317870	O'Hare Airport	2014-07-05	8128
317980	O'Hare Airport	2001-09-21	7845
318075	O'Hare Airport	2001-03-14	7813
318112	O'Hare Airport	2003-10-15	8154
318368	O'Hare Airport	2008-08-29	12143
318427	O'Hare Airport	2009-11-02	8693
318478	O'Hare Airport	2015-04-09	9197
318618	O'Hare Airport	2014-06-30	9127
318824	O'Hare Airport	2003-08-05	8111
318868	O'Hare Airport	2014-06-09	10724
318921	O'Hare Airport	2016-08-02	11666
319045	O'Hare Airport	2002-01-21	7511
319077	O'Hare Airport	2017-05-12	12693
319403	O'Hare Airport	2009-09-20	8130
319414	O'Hare Airport	2009-08-28	10445
319433	O'Hare Airport	2003-08-13	8388
319691	O'Hare Airport	2007-08-04	9310
319756	O'Hare Airport	2014-09-15	10628
319803	O'Hare Airport	2002-05-11	5760
319841	O'Hare Airport	2008-10-25	7821
319878	O'Hare Airport	2016-05-18	11636
319946	O'Hare Airport	2014-12-06	7508
320221	O'Hare Airport	2016-10-17	12086
320339	O'Hare Airport	2004-06-16	8560
320425	O'Hare Airport	2007-12-30	7620
320434	O'Hare Airport	2010-08-01	9008
320490	O'Hare Airport	2004-12-05	6986
320655	O'Hare Airport	2002-09-30	9201
321162	O'Hare Airport	2013-01-29	7181
321248	O'Hare Airport	2013-11-25	8600
321629	O'Hare Airport	2001-03-09	8849
321922	O'Hare Airport	2008-04-28	8794
322066	O'Hare Airport	2009-12-24	6404
322596	O'Hare Airport	2015-08-13	14316
322836	O'Hare Airport	2015-08-22	10884
322976	O'Hare Airport	2016-12-17	7924
323010	O'Hare Airport	2006-01-11	7623
323234	O'Hare Airport	2001-06-02	5088
323238	O'Hare Airport	2001-10-01	7828
323413	O'Hare Airport	2015-09-07	14392
323917	O'Hare Airport	2009-09-07	10923
324162	O'Hare Airport	2013-05-23	11424
324181	O'Hare Airport	2006-08-16	9905
324622	O'Hare Airport	2003-07-15	7417
324721	O'Hare Airport	2006-09-19	8769
324906	O'Hare Airport	2010-07-01	10269
325076	O'Hare Airport	2017-05-08	11185
325205	O'Hare Airport	2006-06-10	8020
325269	O'Hare Airport	2002-07-14	7751
325573	O'Hare Airport	2007-10-20	7340
325686	O'Hare Airport	2016-02-18	9478
325693	O'Hare Airport	2002-07-04	7017
325739	O'Hare Airport	2014-07-04	9740
325901	O'Hare Airport	2009-11-18	7238
326052	O'Hare Airport	2017-06-20	11788
326128	O'Hare Airport	2011-02-10	7826
326233	O'Hare Airport	2012-03-18	8410
326423	O'Hare Airport	2011-11-23	10122
326498	O'Hare Airport	2010-07-05	10646
326513	O'Hare Airport	2006-04-30	8068
326605	O'Hare Airport	2016-07-23	9601
326616	O'Hare Airport	2004-11-29	11998
326724	O'Hare Airport	2016-05-22	11324
326751	O'Hare Airport	2013-08-12	10999
326990	O'Hare Airport	2005-09-09	10686
327013	O'Hare Airport	2005-07-18	10186
327101	O'Hare Airport	2004-06-17	9439
327124	O'Hare Airport	2009-03-30	9274
327325	O'Hare Airport	2003-07-20	7398
327349	O'Hare Airport	2014-09-06	9716
327386	O'Hare Airport	2012-10-31	8571
327564	O'Hare Airport	2002-01-08	6419
327831	O'Hare Airport	2001-11-22	5171
327929	O'Hare Airport	2012-11-07	8626
327989	O'Hare Airport	2002-12-06	9035
328279	O'Hare Airport	2004-04-02	9008
328287	O'Hare Airport	2016-02-10	8213
328545	O'Hare Airport	2012-06-07	11853
328592	O'Hare Airport	2007-01-01	7787
328696	O'Hare Airport	2011-11-22	8752
328762	O'Hare Airport	2015-08-19	12482
329177	O'Hare Airport	2011-12-23	7998
329381	O'Hare Airport	2009-09-28	8734
329427	O'Hare Airport	2013-06-05	10001
329587	O'Hare Airport	2011-09-16	12022
329845	O'Hare Airport	2008-10-06	9320
330136	O'Hare Airport	2004-12-06	8182
330366	O'Hare Airport	2004-08-02	10020
330462	O'Hare Airport	2001-02-16	8593
330487	O'Hare Airport	2001-06-13	8698
330588	O'Hare Airport	2007-09-07	10030
330614	O'Hare Airport	2015-09-21	12841
330846	O'Hare Airport	2010-09-15	8872
330870	O'Hare Airport	2010-02-27	5788
331020	O'Hare Airport	2006-05-27	8600
331089	O'Hare Airport	2006-05-01	9950
331516	O'Hare Airport	2013-09-06	11293
331721	O'Hare Airport	2001-08-20	10465
331750	O'Hare Airport	2016-10-11	10982
331758	O'Hare Airport	2001-06-22	10710
331769	O'Hare Airport	2015-10-28	10643
331776	O'Hare Airport	2009-04-18	6376
331779	O'Hare Airport	2007-11-01	9349
331865	O'Hare Airport	2004-10-29	10522
331921	O'Hare Airport	2013-07-04	9125
331949	O'Hare Airport	2001-05-30	8702
332065	O'Hare Airport	2010-04-19	9315
332235	O'Hare Airport	2006-09-12	8997
332338	O'Hare Airport	2015-02-12	9244
332472	O'Hare Airport	2006-11-09	10551
332545	O'Hare Airport	2006-03-02	8282
332784	O'Hare Airport	2008-11-16	7170
332983	O'Hare Airport	2003-04-06	6397
332995	O'Hare Airport	2005-02-26	6379
333253	O'Hare Airport	2009-08-18	8529
333353	O'Hare Airport	2002-09-17	8136
333491	O'Hare Airport	2016-05-26	14216
333628	O'Hare Airport	2009-01-26	7542
333692	O'Hare Airport	2003-04-03	7351
333754	O'Hare Airport	2014-05-23	14054
334110	O'Hare Airport	2016-03-23	10119
334224	O'Hare Airport	2009-03-26	8575
334250	O'Hare Airport	2011-06-20	10422
334270	O'Hare Airport	2005-12-27	10885
334300	O'Hare Airport	2004-12-01	8074
334663	O'Hare Airport	2004-05-12	7618
334725	O'Hare Airport	2013-10-25	12325
334809	O'Hare Airport	2003-06-20	9895
334883	O'Hare Airport	2006-02-21	8349
334963	O'Hare Airport	2008-12-02	8839
335008	O'Hare Airport	2004-01-14	6703
335066	O'Hare Airport	2003-06-28	6744
335338	O'Hare Airport	2002-01-29	6380
335363	O'Hare Airport	2005-01-18	7566
335457	O'Hare Airport	2009-05-07	8094
335473	O'Hare Airport	2007-12-27	10690
335530	O'Hare Airport	2006-12-08	10411
335599	O'Hare Airport	2005-08-18	9847
335637	O'Hare Airport	2010-02-07	5914
335830	O'Hare Airport	2008-07-18	0
336379	O'Hare Airport	2011-01-18	7680
336439	O'Hare Airport	2010-12-03	9519
336448	O'Hare Airport	2013-06-01	8757
336688	O'Hare Airport	2008-04-15	7979
336768	O'Hare Airport	2008-04-30	8369
336914	O'Hare Airport	2016-04-28	12015
337159	O'Hare Airport	2016-10-27	13475
337389	O'Hare Airport	2014-08-21	12352
337390	O'Hare Airport	2009-11-09	8571
337641	O'Hare Airport	2006-07-30	9071
337939	O'Hare Airport	2006-12-15	10182
337985	O'Hare Airport	2014-05-29	11515
338141	O'Hare Airport	2003-11-18	7436
338342	O'Hare Airport	2012-02-18	6788
338484	O'Hare Airport	2011-07-26	9589
338485	O'Hare Airport	2002-08-16	10111
338710	O'Hare Airport	2010-04-28	7796
338719	O'Hare Airport	2010-07-16	12186
338771	O'Hare Airport	2014-02-03	8284
338772	O'Hare Airport	2001-07-17	8864
338776	O'Hare Airport	2008-02-11	7637
339391	O'Hare Airport	2005-08-20	8094
339572	O'Hare Airport	2002-04-12	8453
339766	O'Hare Airport	2011-11-20	8028
339771	O'Hare Airport	2013-03-02	7090
339789	O'Hare Airport	2016-08-29	11522
339944	O'Hare Airport	2015-06-10	11680
340127	O'Hare Airport	2014-01-12	7629
340219	O'Hare Airport	2015-08-27	13146
340281	O'Hare Airport	2001-04-21	6662
340510	O'Hare Airport	2017-06-18	11550
340727	O'Hare Airport	2010-01-22	7555
341056	O'Hare Airport	2010-07-14	9404
341255	O'Hare Airport	2007-08-13	10156
341405	O'Hare Airport	2015-12-02	9636
341450	O'Hare Airport	2009-09-02	7696
341464	O'Hare Airport	2004-09-09	9824
341494	O'Hare Airport	2005-12-04	7183
341555	O'Hare Airport	2007-05-08	8589
341690	O'Hare Airport	2010-11-21	7452
341692	O'Hare Airport	2010-07-17	9005
341775	O'Hare Airport	2013-12-11	8038
341872	O'Hare Airport	2011-02-07	7905
341908	O'Hare Airport	2002-04-21	6724
341990	O'Hare Airport	2016-08-10	11771
341991	O'Hare Airport	2010-10-19	8511
342259	O'Hare Airport	2007-02-10	6122
342524	O'Hare Airport	2005-06-13	10645
342529	O'Hare Airport	2002-12-18	7400
342621	O'Hare Airport	2012-02-21	8241
343001	O'Hare Airport	2009-10-05	9058
343291	O'Hare Airport	2002-02-11	7124
343295	O'Hare Airport	2009-04-07	7568
343693	O'Hare Airport	2011-12-05	8755
343919	O'Hare Airport	2006-11-05	8905
343920	O'Hare Airport	2004-08-22	8452
343957	O'Hare Airport	2004-12-15	8012
343980	O'Hare Airport	2005-05-08	7901
343984	O'Hare Airport	2009-07-28	8571
343995	O'Hare Airport	2012-12-06	9426
344239	O'Hare Airport	2012-04-27	11033
344680	O'Hare Airport	2014-01-15	7816
344744	O'Hare Airport	2002-01-14	6866
344872	O'Hare Airport	2012-02-09	8359
345123	O'Hare Airport	2013-08-13	10139
345129	O'Hare Airport	2005-06-03	10012
345214	O'Hare Airport	2016-02-27	7753
345446	O'Hare Airport	2003-09-08	8530
345464	O'Hare Airport	2009-02-14	5966
345484	O'Hare Airport	2007-10-11	9650
345740	O'Hare Airport	2006-11-15	8798
345956	O'Hare Airport	2015-05-15	14532
346226	O'Hare Airport	2005-02-27	6911
346276	O'Hare Airport	2016-11-18	12178
346357	O'Hare Airport	2017-02-13	9466
346676	O'Hare Airport	2004-01-05	8780
346711	O'Hare Airport	2008-02-08	8049
346763	O'Hare Airport	2002-06-19	8231
346912	O'Hare Airport	2006-05-25	10307
347106	O'Hare Airport	2007-09-08	7596
347174	O'Hare Airport	2008-08-12	9147
347304	O'Hare Airport	2006-02-18	6040
347439	O'Hare Airport	2005-07-14	10428
347522	O'Hare Airport	2002-03-06	6786
347625	O'Hare Airport	2002-07-15	9111
347628	O'Hare Airport	2001-07-14	7629
347701	O'Hare Airport	2013-01-09	6835
347713	O'Hare Airport	2011-01-29	5617
347733	O'Hare Airport	2016-09-09	12675
347827	O'Hare Airport	2007-08-05	8887
347887	O'Hare Airport	2003-06-24	8984
348090	O'Hare Airport	2007-11-16	9953
348483	O'Hare Airport	2015-07-12	11870
348871	O'Hare Airport	2010-06-11	11481
348948	O'Hare Airport	2013-12-22	7450
349028	O'Hare Airport	2016-11-11	13682
349078	O'Hare Airport	2009-10-03	6815
349093	O'Hare Airport	2016-08-01	13134
349234	O'Hare Airport	2006-06-08	10708
349320	O'Hare Airport	2017-05-24	11541
349643	O'Hare Airport	2006-08-01	9638
349716	O'Hare Airport	2009-04-04	6598
349795	O'Hare Airport	2017-02-15	8561
349984	O'Hare Airport	2003-05-24	6964
350045	O'Hare Airport	2003-09-06	6087
350140	O'Hare Airport	2013-04-07	8059
350159	O'Hare Airport	2005-06-18	7742
350378	O'Hare Airport	2009-08-03	9328
350602	O'Hare Airport	2011-12-24	5924
350654	O'Hare Airport	2005-06-15	9903
350672	O'Hare Airport	2011-09-19	10957
350840	O'Hare Airport	2009-03-22	7770
351211	O'Hare Airport	2016-07-08	13231
351376	O'Hare Airport	2006-02-14	7516
351402	O'Hare Airport	2007-07-30	10753
351577	O'Hare Airport	2009-04-11	6147
351784	O'Hare Airport	2016-08-08	12350
351861	O'Hare Airport	2001-12-21	7575
351888	O'Hare Airport	2008-09-13	1276
351952	O'Hare Airport	2008-10-16	9708
352023	O'Hare Airport	2005-04-29	10158
352265	O'Hare Airport	2014-06-07	8785
352657	O'Hare Airport	2015-08-16	11998
352692	O'Hare Airport	2009-10-11	9005
352740	O'Hare Airport	2012-03-21	8386
353213	O'Hare Airport	2003-08-26	7576
353235	O'Hare Airport	2017-08-28	11271
353316	O'Hare Airport	2009-04-19	6900
353394	O'Hare Airport	2012-10-09	9432
353436	O'Hare Airport	2004-05-13	8806
353596	O'Hare Airport	2009-02-04	6394
353598	O'Hare Airport	2013-02-19	8242
353647	O'Hare Airport	2003-09-29	8790
353704	O'Hare Airport	2014-02-24	8725
354120	O'Hare Airport	2017-04-28	12095
354196	O'Hare Airport	2011-10-09	10191
354401	O'Hare Airport	2009-02-12	8060
354519	O'Hare Airport	2015-04-26	10163
354786	O'Hare Airport	2017-08-14	12512
354925	O'Hare Airport	2009-01-06	7345
355363	O'Hare Airport	2006-03-08	8137
355393	O'Hare Airport	2015-02-11	7881
355447	O'Hare Airport	2017-10-07	11853
355580	O'Hare Airport	2007-06-24	8482
355815	O'Hare Airport	2013-12-23	8298
355937	O'Hare Airport	2012-07-17	9835
355970	O'Hare Airport	2010-04-24	6630
356073	O'Hare Airport	2017-02-21	9673
356269	O'Hare Airport	2007-11-18	6715
356293	O'Hare Airport	2017-10-28	9080
356294	O'Hare Airport	2005-09-10	7589
356305	O'Hare Airport	2016-06-10	15150
356323	O'Hare Airport	2008-11-08	6946
356434	O'Hare Airport	2006-06-16	11427
356456	O'Hare Airport	2007-09-05	8731
356471	O'Hare Airport	2007-04-30	9599
356814	O'Hare Airport	2014-07-03	12458
356856	O'Hare Airport	2011-08-21	9926
357341	O'Hare Airport	2007-09-01	9739
357500	O'Hare Airport	2011-07-30	8787
357578	O'Hare Airport	2014-01-02	9653
357654	O'Hare Airport	2006-10-04	8936
357693	O'Hare Airport	2016-11-30	9660
358015	O'Hare Airport	2009-02-28	5931
358025	O'Hare Airport	2012-05-22	10003
358140	O'Hare Airport	2016-05-16	12558
358527	O'Hare Airport	2003-06-01	7318
358854	O'Hare Airport	2005-10-24	9986
358968	O'Hare Airport	2002-08-31	3597
359056	O'Hare Airport	2010-01-01	6060
359109	O'Hare Airport	2007-09-06	8904
359298	O'Hare Airport	2017-08-18	14667
359456	O'Hare Airport	2010-03-15	8661
359481	O'Hare Airport	2001-01-29	8036
359746	O'Hare Airport	2017-01-18	8511
359776	O'Hare Airport	2002-06-22	7174
359984	O'Hare Airport	2003-10-01	7354
360281	O'Hare Airport	2013-02-03	6717
360293	O'Hare Airport	2001-10-25	7514
360601	O'Hare Airport	2004-04-14	8217
360844	O'Hare Airport	2012-10-22	10432
360981	O'Hare Airport	2010-03-07	6672
361039	O'Hare Airport	2002-04-03	7169
361240	O'Hare Airport	2011-12-30	9962
361358	O'Hare Airport	2007-05-16	9767
361421	O'Hare Airport	2014-09-20	8856
361440	O'Hare Airport	2012-07-31	10047
361581	O'Hare Airport	2012-10-29	9790
362030	O'Hare Airport	2001-12-25	4766
362276	O'Hare Airport	2002-07-18	9546
362297	O'Hare Airport	2006-09-10	8511
362379	O'Hare Airport	2011-11-04	11508
362424	O'Hare Airport	2004-03-22	8553
362438	O'Hare Airport	2010-03-26	9103
362622	O'Hare Airport	2001-04-18	8274
362918	O'Hare Airport	2009-05-22	11075
363166	O'Hare Airport	2001-11-20	6986
363320	O'Hare Airport	2004-01-31	5090
363324	O'Hare Airport	2013-06-20	11661
363342	O'Hare Airport	2009-07-23	9709
363414	O'Hare Airport	2007-09-02	8326
363597	O'Hare Airport	2001-09-16	5315
363814	O'Hare Airport	2013-01-02	9755
363864	O'Hare Airport	2004-10-08	12936
